step,cmd_vx,cmd_vy,cmd_wz,vx,vy,wz,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11
268.000000,0.000000,0.000000,1.000000,-0.003778,0.017651,-0.092994,0.329841,0.351881,-0.327281,0.465691,-0.460465,0.900725,-0.476393,-0.022227,0.931308,-0.066790,0.590441,-0.287899
269.000000,0.000000,0.000000,1.000000,-0.012840,0.031518,-0.101079,0.176613,0.417025,-0.060382,0.484202,-0.547558,0.903836,-0.356242,-0.084979,0.904535,0.200448,0.531903,0.220403
270.000000,0.000000,0.000000,1.000000,-0.013563,0.052541,-0.021573,0.132105,0.431828,-0.201826,0.123912,-0.344415,0.889567,-0.148691,-0.250939,0.823484,0.121174,0.719785,0.521244
271.000000,0.000000,0.000000,1.000000,-0.011757,0.065861,-0.039695,0.004162,0.488969,0.461590,-0.005617,-0.302086,0.670355,-0.186099,-0.333483,0.683731,0.083918,0.565337,0.761906
272.000000,0.000000,0.000000,1.000000,-0.005525,0.069142,-0.006893,-0.069432,0.468867,0.523463,0.221798,-0.005350,0.558849,0.035392,-0.462521,0.609114,0.335187,0.556990,0.753616
273.000000,0.000000,0.000000,1.000000,0.002359,0.077285,-0.013239,-0.236784,0.665983,0.640226,0.183608,-0.204228,0.449739,-0.000199,-0.437393,0.381634,0.490038,0.579561,0.907462
274.000000,0.000000,0.000000,1.000000,0.008408,0.070537,0.052411,-0.546751,0.355076,0.765598,0.003030,0.021706,0.068147,0.014695,-0.528446,0.428144,0.719763,0.511644,0.925335
275.000000,0.000000,0.000000,1.000000,0.020056,0.059140,-0.033333,-0.323970,0.649345,0.742899,0.237127,-0.016407,-0.422431,-0.086646,-0.512319,0.297605,0.717488,0.359913,0.946150
276.000000,0.000000,0.000000,1.000000,0.031113,0.052162,0.027826,-0.748727,0.554895,0.791027,0.009029,-0.062326,-0.081402,0.005394,-0.443769,0.297745,0.919002,0.590147,0.951985
277.000000,0.000000,0.000000,1.000000,0.039460,0.046636,0.003882,-0.632171,0.541095,0.794302,-0.037766,-0.093816,-0.407096,0.073810,-0.251015,-0.131148,0.869423,0.424472,0.966623
278.000000,0.000000,0.000000,1.000000,0.045339,0.037711,-0.023531,-0.676408,0.494514,0.819094,0.186154,-0.029406,-0.370126,0.047966,-0.389630,0.046879,0.838961,0.424953,0.968997
279.000000,0.000000,0.000000,1.000000,0.043586,0.024724,-0.060147,-0.704160,0.340509,0.841342,0.185655,-0.078656,-0.647447,0.209993,-0.343240,-0.314840,0.857101,0.248765,0.945955
280.000000,0.000000,0.000000,1.000000,0.046998,0.013441,-0.024382,-0.827087,0.275491,0.814472,0.019905,-0.034754,-0.420834,0.217695,-0.308782,0.154643,0.886252,0.488068,0.941273
281.000000,0.000000,0.000000,1.000000,0.044005,-0.000765,-0.072466,-0.673482,0.445697,0.829307,0.231466,-0.327527,-0.526817,0.249256,-0.276589,0.084213,0.774537,0.380478,0.886164
282.000000,0.000000,0.000000,1.000000,-0.152142,0.186314,-0.690640,-0.709474,0.353071,0.788292,0.188868,-0.208186,-0.191782,0.248355,-0.349308,0.384919,0.770361,0.470211,0.858594
283.000000,0.000000,0.000000,1.000000,-0.160452,0.127804,-0.131357,-0.998630,-0.985788,0.764097,-0.816894,0.925002,-0.833294,0.999455,-0.992862,0.182257,0.937432,0.963056,0.799374
284.000000,0.000000,0.000000,1.000000,-0.169158,0.089062,0.350779,-0.993628,-0.931292,0.869060,-0.223545,0.628902,0.042094,0.994332,-0.927998,0.088493,0.983787,0.989906,0.901580
285.000000,0.000000,0.000000,1.000000,-0.165227,0.064457,0.650792,-0.883617,-0.249918,0.651435,0.210438,0.389421,0.317507,0.835141,-0.750128,0.280028,0.900989,0.973119,0.811235
286.000000,0.000000,0.000000,1.000000,-0.136802,0.036704,0.870277,-0.705945,0.530421,0.557346,0.151364,0.727482,0.460722,0.701671,-0.774892,0.871742,0.609805,0.976229,0.624044
287.000000,0.000000,0.000000,1.000000,-0.102914,0.025942,0.865998,0.038492,0.935885,-0.410464,0.660347,0.831995,0.731138,0.408075,-0.749254,0.974611,-0.333893,0.981380,-0.026396
288.000000,0.000000,0.000000,1.000000,-0.090520,0.016434,0.781901,0.556411,0.973327,-0.791915,0.582275,0.758391,0.957459,-0.078436,-0.696413,0.989804,-0.657052,0.952113,-0.806712
289.000000,0.000000,0.000000,1.000000,-0.083339,0.012734,0.681938,0.767949,0.980646,-0.874710,0.436026,0.730894,0.977081,-0.482195,-0.473843,0.981703,-0.699235,0.832763,-0.837891
290.000000,0.000000,0.000000,1.000000,-0.091603,0.003494,0.809988,0.714593,0.970929,-0.946457,0.412377,0.594507,0.984297,-0.021705,-0.791905,0.978788,-0.564468,0.717528,-0.924396
291.000000,0.000000,0.000000,1.000000,-0.104775,0.003157,0.842189,0.764887,0.968612,-0.915366,0.669623,0.298760,0.979581,-0.715463,-0.761184,0.964321,-0.519981,0.499692,-0.787543
292.000000,0.000000,0.000000,1.000000,-0.117778,0.006879,0.830266,0.635941,0.930806,-0.862179,0.904197,0.013194,0.978315,-0.790881,-0.510525,0.965376,-0.299340,0.414197,-0.611518
293.000000,0.000000,0.000000,1.000000,-0.128096,0.001310,0.961953,0.574757,0.921075,-0.751588,0.744737,0.330455,0.968332,-0.299905,-0.772761,0.975834,-0.087412,0.766375,-0.573079
294.000000,0.000000,0.000000,1.000000,-0.145746,0.014185,0.866164,0.453659,0.788893,-0.378025,0.885863,-0.099941,0.974828,-0.834691,-0.646855,0.984960,-0.372634,0.603751,-0.509672
295.000000,0.000000,0.000000,1.000000,-0.140015,0.047885,0.792144,0.521658,0.733385,-0.007244,0.878110,-0.123765,0.971861,-0.690880,-0.598736,0.986419,0.178067,0.879064,0.521668
296.000000,0.000000,0.000000,1.000000,-0.116775,0.040355,0.872108,-0.803976,0.306684,0.908933,0.198048,0.365879,0.837195,0.228139,-0.399786,0.943535,0.788174,0.960860,0.826278
297.000000,0.000000,0.000000,1.000000,-0.082331,0.032112,0.669626,-0.928626,-0.018565,0.975780,0.101369,0.327776,-0.543126,0.648307,0.277180,-0.028583,0.895843,0.932206,0.974938
298.000000,0.000000,0.000000,1.000000,-0.068587,0.028480,0.563243,-0.974208,-0.320778,0.953829,-0.429866,-0.041470,-0.961026,0.680414,0.474167,-0.887702,0.980679,0.894297,0.971863
299.000000,0.000000,0.000000,1.000000,-0.063851,0.022304,0.611553,-0.939192,-0.391640,0.927982,-0.392607,-0.106982,-0.969004,0.568367,0.151120,-0.876482,0.984813,0.948304,0.967203
300.000000,0.000000,0.000000,1.000000,-0.066465,0.011617,0.749777,-0.942779,-0.497102,0.910475,-0.224497,-0.189737,-0.971972,0.669875,-0.232486,-0.864363,0.982906,0.945094,0.970523
301.000000,0.000000,0.000000,1.000000,-0.055893,0.002406,0.844306,-0.792687,0.006155,0.893604,-0.208397,-0.226209,-0.950096,0.648138,-0.368802,-0.792917,0.960606,0.920236,0.964874
302.000000,0.000000,0.000000,1.000000,-0.047863,-0.006772,0.945712,-0.769674,-0.106462,0.818207,-0.252025,-0.505533,-0.802904,0.742044,-0.561659,-0.777771,0.959503,0.882019,0.970893
303.000000,0.000000,0.000000,1.000000,-0.024310,-0.016676,0.963957,-0.738998,0.168442,0.888909,-0.026740,-0.308462,-0.829987,0.427035,-0.406789,-0.810288,0.936970,0.887037,0.972409
304.000000,0.000000,0.000000,1.000000,-0.002411,-0.029154,0.947231,-0.576225,0.174034,0.913370,0.116483,-0.345290,-0.914334,0.351701,-0.416664,-0.830671,0.916494,0.800395,0.963510
305.000000,0.000000,0.000000,1.000000,0.028654,-0.040943,0.957712,-0.543247,0.479176,0.913233,-0.209722,-0.101434,-0.845938,0.502103,-0.368030,-0.788783,0.942497,0.895154,0.969349
306.000000,0.000000,0.000000,1.000000,0.057727,-0.053864,0.888210,-0.484410,0.545543,0.914504,0.202902,-0.157755,-0.826178,0.210428,-0.398971,-0.765543,0.906380,0.878651,0.967015
307.000000,0.000000,0.000000,1.000000,0.070008,-0.067505,0.873387,-0.770250,0.038176,0.941758,0.010420,-0.215484,-0.690611,0.198779,-0.399395,-0.869706,0.930845,0.834229,0.970450
308.000000,0.000000,0.000000,1.000000,0.093258,-0.077564,0.800800,-0.635965,0.491336,0.908966,0.209584,0.038827,-0.508355,-0.065181,-0.442397,-0.753477,0.903960,0.937251,0.966775
309.000000,0.000000,0.000000,1.000000,0.108804,-0.090423,0.822698,-0.849509,0.158381,0.936982,0.050903,0.172934,-0.596489,-0.070036,-0.574102,-0.790036,0.931231,0.937099,0.969748
310.000000,0.000000,0.000000,1.000000,0.124728,-0.094174,0.793645,-0.566048,0.493826,0.725686,0.143563,0.011686,-0.296016,0.070687,-0.529370,-0.595628,0.893613,0.863124,0.963326
311.000000,0.000000,0.000000,1.000000,0.137444,-0.088733,0.750170,-0.615765,0.414050,0.656589,0.270230,0.155209,0.195573,-0.211261,-0.649493,-0.372047,0.790648,0.903121,0.945649
312.000000,0.000000,0.000000,1.000000,0.160393,-0.087074,0.708009,-0.583818,0.448338,0.508125,0.155540,0.498220,-0.145762,-0.008710,-0.581211,0.085453,0.571069,0.861956,0.878924
313.000000,0.000000,0.000000,1.000000,0.172386,-0.056868,0.717057,-0.448913,0.648407,-0.224852,0.104524,0.292258,0.799944,-0.286600,-0.636676,0.335251,0.490519,0.796736,0.892175
314.000000,0.000000,0.000000,1.000000,0.166117,-0.044777,0.636986,0.372611,0.851780,-0.781010,0.141943,0.446143,0.936372,0.275259,-0.775431,0.926094,-0.418347,0.846063,-0.023916
315.000000,0.000000,0.000000,1.000000,0.150260,-0.037368,0.508988,0.550424,0.923618,-0.762733,0.239989,0.465884,0.941953,0.446769,-0.641012,0.972513,-0.677786,0.840670,-0.753195
316.000000,0.000000,0.000000,1.000000,0.124399,-0.021045,0.475430,0.398919,0.918043,-0.849475,0.161822,-0.121832,0.939135,0.587516,-0.824544,0.936403,-0.586841,0.706736,-0.393434
317.000000,0.000000,0.000000,1.000000,0.094198,-0.011500,0.583878,0.361272,0.927499,-0.913694,-0.055409,-0.047551,0.956634,0.732102,-0.872751,0.943535,-0.548413,0.708434,-0.759073
318.000000,0.000000,0.000000,1.000000,0.065751,-0.006549,0.606655,0.468872,0.872691,-0.806039,0.553551,-0.148668,0.966770,-0.116233,-0.808295,0.968222,-0.649257,0.398433,-0.894386
319.000000,0.000000,0.000000,1.000000,0.049268,-0.005535,0.686996,0.574546,0.919814,-0.844097,0.617158,-0.047946,0.953816,-0.388441,-0.735564,0.941269,-0.469546,0.695872,-0.578928
320.000000,0.000000,0.000000,1.000000,0.030024,-0.005075,0.805111,0.322612,0.918135,-0.896978,0.475485,-0.086984,0.964411,-0.375298,-0.724883,0.953921,-0.375132,0.565484,-0.757766
321.000000,0.000000,0.000000,1.000000,0.018342,-0.001917,0.768365,0.580787,0.922819,-0.790793,0.852340,-0.080955,0.940515,-0.834526,-0.408386,0.950070,-0.492348,0.535391,-0.672382
322.000000,0.000000,0.000000,1.000000,-0.002099,0.002624,0.726389,0.493748,0.857009,-0.883636,0.915468,-0.393477,0.953059,-0.817754,-0.422085,0.956325,-0.456246,0.508147,-0.699809
323.000000,0.000000,0.000000,1.000000,-0.027108,0.004313,0.763820,0.367917,0.821618,-0.926969,0.677548,-0.294118,0.959811,-0.635989,-0.707091,0.973023,-0.501838,0.569031,-0.851052
324.000000,0.000000,0.000000,1.000000,-0.031269,0.003725,0.855692,0.732791,0.892199,-0.813855,0.542882,0.273558,0.924289,-0.664789,-0.506145,0.963431,0.156061,0.837626,-0.670988
325.000000,0.000000,0.000000,1.000000,-0.053532,0.007264,0.815798,0.479561,0.776357,-0.689762,0.843511,-0.346783,0.947873,-0.687970,-0.542232,0.978868,-0.210868,0.749918,-0.317881
326.000000,0.000000,0.000000,1.000000,-0.062133,0.013176,0.786812,0.539995,0.690321,-0.580282,0.872469,0.080946,0.891700,-0.728495,-0.437478,0.978856,0.079843,0.865066,-0.019607
327.000000,0.000000,0.000000,1.000000,-0.065364,0.036631,0.727565,0.269103,0.531973,0.022288,0.734806,-0.190277,0.879205,-0.756084,-0.500859,0.976163,0.223254,0.856444,0.342696
328.000000,0.000000,0.000000,1.000000,-0.058332,0.033424,0.773497,-0.442267,0.257223,0.788500,0.412613,0.132105,0.719965,-0.088224,-0.418464,0.951588,0.604925,0.926703,0.543141
329.000000,0.000000,0.000000,1.000000,-0.039794,0.025070,0.692701,-0.854254,-0.057742,0.899746,-0.371951,-0.002036,-0.443912,0.628516,0.145393,0.111701,0.890406,0.898051,0.920281
330.000000,0.000000,0.000000,1.000000,-0.034703,0.022663,0.645003,-0.933616,-0.199952,0.901665,-0.418984,-0.141440,-0.874087,0.680697,0.125618,-0.836407,0.966910,0.903355,0.961266
331.000000,0.000000,0.000000,1.000000,-0.021777,0.018660,0.586993,-0.745788,0.217490,0.855864,-0.024127,0.004593,-0.960484,0.346762,-0.061098,-0.745777,0.922942,0.896934,0.941513
332.000000,0.000000,0.000000,1.000000,-0.020724,0.008721,0.694250,-0.892859,-0.145364,0.901611,-0.241189,-0.110409,-0.945582,0.686102,-0.514800,-0.851927,0.965271,0.913000,0.969435
333.000000,0.000000,0.000000,1.000000,-0.006312,-0.000321,0.749284,-0.806659,0.165812,0.870538,-0.135087,0.051448,-0.962856,0.541214,-0.519483,-0.839741,0.935354,0.872985,0.959055
334.000000,0.000000,0.000000,1.000000,0.007755,-0.010336,0.800747,-0.777523,0.219212,0.892711,-0.205375,-0.178688,-0.942021,0.664341,-0.696330,-0.814107,0.939241,0.847550,0.972543
335.000000,0.000000,0.000000,1.000000,0.025621,-0.021138,0.815451,-0.744613,0.190646,0.888543,-0.112811,-0.181838,-0.942040,0.610037,-0.634894,-0.814612,0.919429,0.811432,0.971019
336.000000,0.000000,0.000000,1.000000,0.050460,-0.031815,0.777647,-0.621815,0.347980,0.829471,-0.000156,-0.064115,-0.935605,0.428406,-0.585629,-0.770249,0.863084,0.785496,0.961389
337.000000,0.000000,0.000000,1.000000,0.075122,-0.044345,0.758131,-0.685214,0.403263,0.876178,-0.011372,-0.094976,-0.908628,0.456512,-0.597375,-0.789365,0.893863,0.824975,0.969022
338.000000,0.000000,0.000000,1.000000,0.097468,-0.058093,0.716523,-0.649840,0.463354,0.877564,0.096717,-0.308612,-0.730375,0.428438,-0.657537,-0.691340,0.858263,0.800135,0.968266
339.000000,0.000000,0.000000,1.000000,0.112613,-0.069666,0.710979,-0.826702,0.258622,0.882945,-0.161038,-0.073679,-0.616638,0.320747,-0.653491,-0.757484,0.936072,0.856520,0.971861
340.000000,0.000000,0.000000,1.000000,0.114701,-0.064312,0.713240,-0.786873,0.379828,0.756159,0.123722,-0.250036,0.177941,0.322306,-0.685644,-0.662276,0.924002,0.852931,0.968781
341.000000,0.000000,0.000000,1.000000,0.125696,-0.061849,0.681871,-0.720439,0.437193,0.712403,0.019391,-0.023234,-0.138127,0.248990,-0.604533,-0.564161,0.778264,0.754037,0.949918
342.000000,0.000000,0.000000,1.000000,0.147310,-0.070307,0.573922,-0.657578,0.505503,0.743833,0.255630,0.152585,-0.578837,0.078369,-0.630772,-0.379200,0.666009,0.873037,0.923927
343.000000,0.000000,0.000000,1.000000,0.150857,-0.052890,0.635840,-0.764507,0.403310,0.279697,0.007534,-0.084416,0.422373,0.162331,-0.682701,-0.241993,0.838400,0.862658,0.920937
344.000000,0.000000,0.000000,1.000000,0.152901,-0.026585,0.496732,-0.411350,0.592391,0.081805,0.319914,-0.169304,0.683375,-0.201382,-0.654173,0.407169,0.330987,0.770692,0.743038
345.000000,0.000000,0.000000,1.000000,0.138163,-0.017854,0.480508,-0.381260,0.518560,-0.222996,0.249890,0.191609,0.743083,0.000647,-0.619028,0.889649,0.097215,0.863477,0.038417
346.000000,0.000000,0.000000,1.000000,0.115167,-0.012778,0.422612,0.106312,0.736160,-0.766868,0.288493,0.101060,0.892618,0.223651,-0.584858,0.939620,-0.207275,0.876175,-0.432440
347.000000,0.000000,0.000000,1.000000,0.094351,-0.005983,0.379672,0.118518,0.806239,-0.766287,0.208905,0.029946,0.892032,0.289636,-0.696912,0.939489,-0.274703,0.875174,-0.274106
348.000000,0.000000,0.000000,1.000000,0.067705,0.004444,0.339630,0.170517,0.811773,-0.838528,0.398604,-0.177185,0.919239,0.366269,-0.741860,0.935902,-0.240798,0.834958,-0.414203
349.000000,0.000000,0.000000,1.000000,0.041699,0.012989,0.345277,0.127662,0.737344,-0.880768,0.306448,0.073439,0.935573,0.183470,-0.758716,0.969624,-0.355890,0.824349,-0.821127
350.000000,0.000000,0.000000,1.000000,0.009146,0.019588,0.440558,0.283052,0.691318,-0.869410,0.285890,-0.402506,0.965386,0.209173,-0.831572,0.962069,-0.348184,0.554352,-0.858269
351.000000,-0.500000,0.000000,0.000000,-0.016252,0.028091,0.410756,0.330692,0.605558,-0.886057,0.722423,-0.375494,0.953400,-0.686783,-0.738473,0.952351,-0.585948,0.432182,-0.624289
352.000000,-0.500000,0.000000,0.000000,-0.027695,0.027697,0.520431,0.181127,0.597041,-0.872772,0.617062,0.062129,0.939016,-0.552570,-0.680364,0.960494,-0.220972,0.717496,-0.715324
353.000000,-0.500000,0.000000,0.000000,-0.051417,0.036411,0.650371,0.883884,0.977785,-0.441103,-0.444774,-0.437801,0.957354,-0.911718,-0.987664,0.986962,-0.634846,0.937106,-0.913629
354.000000,-0.500000,0.000000,0.000000,-0.080331,0.046361,0.678581,0.915723,0.965668,-0.372826,0.386018,-0.716098,0.919644,-0.978479,-0.945617,0.988045,-0.466304,0.920596,-0.687157
355.000000,-0.500000,0.000000,0.000000,-0.114306,0.058351,0.717086,0.475225,0.833896,-0.253171,0.409838,-0.809641,0.931983,-0.928539,-0.951088,0.990853,-0.250191,0.900278,-0.474853
356.000000,-0.500000,0.000000,0.000000,-0.136700,0.068583,0.714177,0.455730,0.769247,0.288896,0.386931,-0.486535,0.875155,-0.937306,-0.839190,0.986303,-0.340426,0.787209,0.524007
357.000000,-0.500000,0.000000,0.000000,-0.129079,0.061631,0.419102,0.236933,0.170854,0.927605,0.118982,0.003069,0.032613,-0.797665,-0.660845,0.974366,-0.111553,0.220681,0.983775
358.000000,-0.500000,0.000000,0.000000,-0.114613,0.046394,0.455839,-0.970250,-0.794696,0.984799,-0.948849,0.235176,-0.943764,0.939285,0.608465,-0.774658,0.945484,-0.054984,0.996675
359.000000,-0.500000,0.000000,0.000000,-0.123774,0.035162,0.436184,-0.976053,-0.810514,0.970191,-0.858962,-0.379287,-0.696249,0.800968,0.945353,-0.863729,0.948188,-0.460793,0.988897
360.000000,-0.500000,0.000000,0.000000,-0.143771,0.015250,0.424336,-0.982003,-0.875548,0.964971,-0.759384,-0.246014,-0.808055,0.779569,0.961831,-0.846969,0.878994,-0.745499,0.984057
361.000000,-0.500000,0.000000,0.000000,-0.155877,-0.006941,0.484007,-0.958189,-0.634539,0.936865,-0.794072,-0.273575,-0.450351,0.622969,0.933879,-0.732246,0.904769,-0.300182,0.985220
362.000000,-0.500000,0.000000,0.000000,-0.167208,-0.022451,0.633364,-0.972384,-0.723094,0.904332,-0.772843,-0.268369,-0.104798,0.490835,0.947805,-0.802417,0.945277,0.161923,0.987986
363.000000,-0.500000,0.000000,0.000000,-0.176063,-0.041320,0.608611,-0.933732,-0.461332,0.867586,-0.712943,-0.269445,-0.498392,0.106387,0.971612,-0.794875,0.844257,-0.620552,0.988395
364.000000,-0.500000,0.000000,0.000000,-0.179273,-0.069879,0.568579,-0.886872,-0.521379,0.955569,-0.116912,0.201892,-0.861893,0.347476,0.953852,-0.619406,0.732631,-0.807930,0.980223
365.000000,-0.500000,0.000000,0.000000,-0.188002,-0.099540,0.652936,-0.969494,-0.814212,0.954350,-0.382472,0.097451,-0.878162,0.424493,0.933841,-0.905780,0.936198,-0.593928,0.983339
366.000000,-0.500000,0.000000,0.000000,-0.187177,-0.125241,0.598369,-0.893519,-0.478454,0.944805,-0.009110,0.255364,-0.928609,-0.029394,0.971218,-0.767571,0.806784,-0.839950,0.981251
367.000000,-0.500000,0.000000,0.000000,-0.185136,-0.150516,0.591074,-0.876910,-0.557150,0.929370,-0.205624,0.275788,-0.803279,0.093342,0.960175,-0.478037,0.826911,-0.794302,0.978933
368.000000,-0.500000,0.000000,0.000000,-0.192658,-0.174278,0.665947,-0.967946,-0.888194,0.928578,-0.497473,0.352179,-0.943767,0.078497,0.974922,-0.811321,0.952729,-0.890198,0.984993
369.000000,-0.500000,0.000000,0.000000,-0.197602,-0.195288,0.657208,-0.848080,-0.826181,0.827982,-0.081644,0.097558,-0.771021,0.006851,0.972672,-0.126051,0.889262,-0.905440,0.971250
370.000000,-0.500000,0.000000,0.000000,-0.191031,-0.215109,0.556201,-0.684715,-0.641628,0.861363,0.289544,0.581857,-0.931786,-0.556753,0.966227,-0.599555,0.753461,-0.841336,0.980236
371.000000,-0.500000,0.000000,0.000000,-0.183081,-0.228533,0.477935,-0.518326,-0.577908,0.697967,0.146394,0.317168,-0.780275,-0.521586,0.942881,0.029928,0.675110,-0.837492,0.965374
372.000000,-0.500000,0.000000,0.000000,-0.182906,-0.244254,0.396692,-0.281007,-0.803474,0.792250,0.264906,0.298025,-0.707087,-0.486054,0.764161,0.659240,0.587633,-0.809030,0.930982
373.000000,-0.500000,0.000000,0.000000,-0.194610,-0.245534,0.516294,-0.521831,-0.782923,0.659753,0.252501,0.087545,-0.070783,-0.107133,-0.318346,0.840735,0.521645,-0.175455,0.748082
374.000000,-0.500000,0.000000,0.000000,-0.197121,-0.206647,0.420527,0.623430,-0.222122,-0.525473,0.250868,-0.295200,0.882712,-0.497047,-0.789210,0.977113,-0.457385,0.162870,-0.073695
375.000000,-0.500000,0.000000,0.000000,-0.196614,-0.182012,0.358272,0.759725,0.847113,-0.975825,0.306742,-0.516097,0.960946,-0.037137,-0.970221,0.994966,-0.908166,0.876944,-0.956929
376.000000,-0.500000,0.000000,0.000000,-0.209890,-0.152074,0.267869,0.600514,0.840535,-0.983559,0.587953,-0.923889,0.966213,-0.262064,-0.978845,0.962898,-0.944774,0.942209,-0.197036
377.000000,-0.500000,0.000000,0.000000,-0.247786,-0.146290,0.318563,0.451409,0.808354,-0.993947,0.754962,-0.942558,0.969257,0.291287,-0.985203,0.907447,-0.953610,0.958454,-0.504717
378.000000,-0.500000,0.000000,0.000000,-0.285222,-0.137834,0.324545,0.576941,0.885988,-0.988392,0.450703,-0.949343,0.983781,-0.647201,-0.983391,0.977957,-0.940630,0.904184,-0.889903
379.000000,-0.500000,0.000000,0.000000,-0.323458,-0.139380,0.367314,0.585996,0.945566,-0.980598,0.531220,-0.907629,0.968140,-0.734950,-0.980886,0.991354,-0.882440,0.948036,-0.951215
380.000000,-0.500000,0.000000,0.000000,-0.359029,-0.139618,0.431199,0.553984,0.961040,-0.988244,0.390334,-0.915831,0.975063,-0.846870,-0.976720,0.983146,-0.784966,0.955248,-0.755705
381.000000,-0.500000,0.000000,0.000000,-0.389865,-0.143203,0.399229,0.562808,0.973093,-0.975402,0.767732,-0.867985,0.960696,-0.939121,-0.959781,0.989760,-0.795662,0.959808,-0.859241
382.000000,-0.500000,0.000000,0.000000,-0.415847,-0.146748,0.374544,0.441392,0.975795,-0.982283,0.663479,-0.830810,0.967788,-0.950688,-0.946912,0.987650,-0.741585,0.961568,-0.737124
383.000000,-0.500000,0.000000,0.000000,-0.434076,-0.150097,0.373784,0.308321,0.972054,-0.961881,0.582186,-0.830995,0.953621,-0.889795,-0.894712,0.984790,-0.499720,0.965048,0.029274
384.000000,-0.500000,0.000000,0.000000,-0.454584,-0.161391,0.389727,-0.021383,0.942765,-0.956812,0.461224,-0.730159,0.952321,-0.870873,-0.945520,0.989673,-0.528550,0.965664,-0.318245
385.000000,-0.500000,0.000000,0.000000,-0.451862,-0.155633,0.364823,0.205018,0.927711,-0.865770,0.541486,-0.633907,0.940316,-0.691225,-0.908855,0.987877,-0.410219,0.964418,0.849392
386.000000,-0.500000,0.000000,0.000000,-0.422553,-0.123908,0.385771,-0.373515,0.781413,-0.478004,0.095482,-0.457361,0.934764,-0.206569,-0.606465,0.963420,-0.216999,0.892293,0.996090
387.000000,-0.500000,0.000000,0.000000,-0.379516,-0.082722,0.618215,-0.015959,0.491815,-0.193133,-0.846252,-0.250797,0.935696,0.001027,-0.316102,0.906576,0.307891,0.889755,0.990666
388.000000,-0.500000,0.000000,0.000000,-0.311819,-0.029241,0.607665,-0.013444,0.540561,0.664160,-0.828522,-0.104291,0.682782,-0.321402,0.688502,0.023829,0.429643,0.521271,0.997767
389.000000,-0.500000,0.000000,0.000000,-0.260491,-0.004912,0.710333,-0.733607,-0.277910,0.865751,-0.914382,0.026341,0.222173,0.190323,0.948734,-0.892887,0.777908,0.327839,0.996501
390.000000,-0.500000,0.000000,0.000000,-0.229334,0.008409,0.753608,-0.856653,-0.066240,0.939709,-0.845360,0.040261,-0.733350,0.614036,0.974961,-0.845450,0.739499,-0.410785,0.988806
391.000000,-0.500000,0.000000,0.000000,-0.217859,0.009413,0.706248,-0.861954,-0.172029,0.913875,-0.528495,-0.083539,-0.919473,0.449405,0.937026,-0.879501,0.716979,-0.423855,0.979901
392.000000,-0.500000,0.000000,0.000000,-0.225306,-0.001169,0.705745,-0.946404,-0.533549,0.915185,-0.573062,-0.155608,-0.792356,0.453532,0.908089,-0.888721,0.801130,-0.353876,0.986520
393.000000,-0.500000,0.000000,0.000000,-0.229437,-0.008719,0.496812,-0.798151,-0.052497,0.868851,-0.189914,-0.151671,-0.825333,-0.091983,0.947722,-0.857129,0.259068,-0.785413,0.985838
394.000000,-0.500000,0.000000,0.000000,-0.227836,-0.016686,0.520817,-0.829519,-0.224536,0.785873,-0.339951,0.019979,-0.529112,0.033743,0.947765,-0.819207,0.654206,-0.505400,0.987346
395.000000,-0.500000,0.000000,0.000000,-0.222486,-0.010405,0.548272,-0.672263,-0.008879,0.672920,-0.437937,-0.052385,0.200913,0.064591,0.956936,-0.201089,0.498579,-0.842206,0.979831
396.000000,-0.500000,0.000000,0.000000,-0.226657,-0.026674,0.645684,-0.918371,-0.674790,0.860948,-0.723550,0.143320,-0.818825,-0.014406,0.974555,-0.809892,0.849898,-0.953254,0.987255
397.000000,-0.500000,0.000000,0.000000,-0.228497,-0.047458,0.656748,-0.950929,-0.602686,0.938522,0.006550,0.241968,-0.925419,-0.157392,0.977632,-0.832245,0.888058,-0.835688,0.983008
398.000000,-0.500000,0.000000,0.000000,-0.219870,-0.065767,0.489441,-0.480328,-0.132744,0.822105,0.329032,0.273880,-0.840077,-0.229314,0.959258,-0.252075,0.340639,-0.966650,0.958346
399.000000,-0.500000,0.000000,0.000000,-0.215127,-0.076152,0.393395,-0.474892,-0.428065,0.754356,-0.076580,0.321355,-0.641606,-0.648744,0.960825,-0.531000,0.706743,-0.869853,0.970935
400.000000,-0.500000,0.000000,0.000000,-0.212363,-0.091941,0.513433,-0.624259,-0.603712,0.730650,-0.543249,0.323514,-0.813757,0.106883,0.943958,0.139905,0.840314,-0.818958,0.960420
401.000000,-0.500000,0.000000,0.000000,-0.213832,-0.104764,0.443634,-0.541823,-0.647000,0.763330,0.077588,0.374400,-0.783796,-0.445008,0.909854,-0.036167,0.740840,-0.915087,0.949520
402.000000,-0.500000,0.000000,0.000000,-0.210576,-0.118595,0.270864,-0.070161,-0.514734,0.741772,0.114729,0.395941,-0.886285,-0.428152,0.801662,0.451169,0.440845,-0.905702,0.941811
403.000000,-0.500000,0.000000,0.000000,-0.224629,-0.122453,0.188190,0.338613,-0.651888,0.678938,0.122101,0.198718,0.255475,0.135169,-0.043037,0.826242,0.233035,-0.678432,0.681571
