step,cmd_vx,cmd_vy,cmd_wz,vx,vy,wz,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11
275.000000,0.000000,0.000000,1.000000,0.029643,0.004368,0.020304,-0.448570,0.067442,1.666645,-0.145251,0.175213,-0.350968,0.198886,0.296879,-0.375344,0.442867,0.368014,1.857188
276.000000,0.000000,0.000000,1.000000,0.041295,-0.000093,0.108452,-0.737277,-0.255370,1.488964,-0.248506,0.282313,-0.316401,0.208710,0.192042,-0.289717,0.975942,0.589621,1.696707
277.000000,0.000000,0.000000,1.000000,0.047008,-0.005635,0.123524,-0.621126,-0.350045,1.609288,-0.339134,0.310476,-0.403025,0.134514,0.362467,-0.481919,0.914475,0.226197,1.649177
278.000000,0.000000,0.000000,1.000000,0.056577,-0.010380,0.072515,-0.465119,-0.119300,1.711252,-0.277880,0.153568,-0.316864,0.229580,0.437020,-0.535205,0.666831,0.241324,1.712361
279.000000,0.000000,0.000000,1.000000,0.059719,-0.025221,0.039545,-0.285698,-0.237282,1.740808,-0.210781,0.019425,-0.263924,0.104186,0.263748,-0.416102,0.801545,0.301638,1.434492
280.000000,0.000000,0.000000,1.000000,0.068491,-0.030564,0.086838,-0.676472,-0.285413,1.580661,-0.331680,0.049279,-0.073749,0.141206,0.264103,-0.457922,0.997558,0.317417,1.770803
281.000000,0.000000,0.000000,1.000000,0.067468,-0.046919,0.079818,-0.361742,-0.416499,1.593192,-0.232259,-0.135151,0.020050,0.062175,0.240564,-0.210743,0.808504,0.202726,1.277374
282.000000,0.000000,0.000000,1.000000,-0.100247,0.187612,-0.679899,-0.243167,-0.239927,1.165624,-0.017954,-0.227748,0.532795,0.054087,0.078948,0.382666,0.470090,0.211791,1.178956
283.000000,0.000000,0.000000,1.000000,-0.121976,0.188695,-0.342550,-1.332734,-1.083241,0.990301,0.029866,0.015466,1.178304,0.377946,-0.210667,1.001134,1.018876,0.171677,1.143513
284.000000,0.000000,0.000000,1.000000,-0.127278,0.156017,0.123882,-1.187580,-0.858337,1.203856,-0.239127,0.182570,1.210943,0.414468,-0.200474,1.207171,0.977099,0.334169,0.926792
285.000000,0.000000,0.000000,1.000000,-0.119167,0.130016,0.434099,-0.672472,-0.403275,0.873718,-0.118696,0.067539,1.233967,0.225035,0.092828,1.269921,0.800495,0.236546,0.669220
286.000000,0.000000,0.000000,1.000000,-0.106018,0.118010,0.667345,0.010339,0.015731,0.394061,-0.348686,0.156859,1.829090,-0.044590,-0.031093,1.418860,0.357847,0.236021,0.195327
287.000000,0.000000,0.000000,1.000000,-0.090251,0.105438,0.817649,0.158170,0.278680,-0.016328,0.087960,0.056759,1.846097,-0.045806,-0.230470,1.671560,0.071815,0.399379,-0.036925
288.000000,0.000000,0.000000,1.000000,-0.072809,0.091181,0.852371,0.156145,0.489563,-0.274844,0.353094,-0.000046,1.805879,-0.354976,-0.130247,1.923066,-0.196814,0.613313,-0.634093
289.000000,0.000000,0.000000,1.000000,-0.045689,0.083077,0.790905,0.203351,0.671279,-0.553958,0.645557,0.290495,1.904519,-0.643869,0.314166,1.965398,-0.340670,0.555599,-0.699493
290.000000,0.000000,0.000000,1.000000,-0.032806,0.076606,0.833898,0.191633,0.554363,-0.791231,0.588257,0.135773,2.045298,-0.492173,-0.060168,1.919587,-0.248575,0.572990,-0.752740
291.000000,0.000000,0.000000,1.000000,-0.017500,0.069177,0.819521,0.283219,0.727255,-0.806448,0.617712,0.065723,1.901720,-0.729246,-0.062452,2.011725,-0.276956,0.511294,-0.706555
292.000000,0.000000,0.000000,1.000000,-0.003067,0.070058,0.798977,0.276380,0.769349,-0.741367,0.898180,0.108079,2.164592,-0.641883,-0.003911,1.904195,-0.332374,0.376297,-0.509771
293.000000,0.000000,0.000000,1.000000,0.002016,0.070008,0.876550,0.223936,0.487840,-0.548552,0.502767,0.197354,2.103587,-0.549949,-0.420278,1.688749,-0.216676,0.255223,-0.522698
294.000000,0.000000,0.000000,1.000000,0.012393,0.075595,0.847964,0.373747,0.493931,-0.195739,0.501274,0.069305,2.162939,-1.028411,-0.178516,1.774127,-0.343515,0.164909,-0.477946
295.000000,0.000000,0.000000,1.000000,0.020465,0.075808,0.855232,0.385674,0.547745,0.072654,0.905517,-0.082592,2.260074,-0.623184,-0.358723,2.004592,-0.487618,0.083653,-0.273849
296.000000,0.000000,0.000000,1.000000,0.033487,0.072177,0.929777,0.388725,0.394161,0.227601,0.327646,0.250697,2.049858,-0.573234,-0.381334,1.801780,-0.429845,0.113946,-0.199036
297.000000,0.000000,0.000000,1.000000,0.050388,0.069212,0.953713,0.501992,0.428927,0.639565,0.602957,0.329783,2.152829,-0.703340,-0.315981,1.949112,-0.502622,-0.217737,0.148942
298.000000,0.000000,0.000000,1.000000,0.063250,0.075380,0.951714,0.094976,0.296401,0.624450,0.859404,0.189388,2.226013,-0.725591,-0.209900,1.692276,-0.453343,-0.400972,0.422016
299.000000,0.000000,0.000000,1.000000,0.071240,0.051891,0.887137,0.223412,0.030379,0.909534,0.675852,0.180906,1.901605,-0.711634,-0.229019,1.696224,-0.407193,-0.510318,0.676719
300.000000,0.000000,0.000000,1.000000,0.070568,0.011152,0.909311,-0.161251,-0.270659,1.280642,0.656247,0.395268,1.650021,0.098383,-0.579471,1.480550,-0.262387,-0.485767,1.007192
301.000000,0.000000,0.000000,1.000000,0.067968,-0.016451,0.790471,-0.401709,-0.451197,1.540673,0.574161,0.405390,1.289110,0.295220,-0.529658,1.083618,-0.049460,-0.326415,1.178294
302.000000,0.000000,0.000000,1.000000,0.061385,-0.030811,0.774568,-0.959832,-0.916027,1.481510,0.209925,0.436354,0.791023,0.484346,-0.438929,0.505304,0.799636,0.092510,1.504895
303.000000,0.000000,0.000000,1.000000,0.054317,-0.040613,0.750734,-1.292687,-1.059010,1.642406,0.206020,0.404099,-0.097295,0.288951,-0.022255,-0.020981,1.038692,0.365064,1.573324
304.000000,0.000000,0.000000,1.000000,0.037530,-0.050061,0.721343,-0.886647,-1.273884,1.659414,0.324960,0.227164,-0.582361,0.134297,0.195259,-0.310458,0.883212,0.150502,1.503620
305.000000,0.000000,0.000000,1.000000,0.038460,-0.055409,0.750272,-0.430222,-0.832444,1.580287,0.020555,0.299888,-0.439117,0.232104,0.325678,-0.415134,1.073258,0.372923,1.850252
306.000000,0.000000,0.000000,1.000000,0.046990,-0.059459,0.736113,-0.222908,-0.382764,1.669627,-0.265741,0.114125,-0.449420,0.160639,0.385588,-0.568431,0.817556,0.386949,1.862408
307.000000,0.000000,0.000000,1.000000,0.045148,-0.072697,0.773615,-0.318839,-0.646332,1.818389,-0.244122,-0.067164,-0.276119,0.202102,0.294170,-0.723939,0.844544,0.268954,1.638610
308.000000,0.000000,0.000000,1.000000,0.057186,-0.083360,0.819064,-0.441267,-0.304781,1.696196,-0.200077,-0.065540,-0.220822,0.100625,0.354234,-0.465102,0.899927,0.496361,1.672186
309.000000,0.000000,0.000000,1.000000,0.067913,-0.096175,0.871417,-0.518222,-0.489776,1.844102,-0.138891,-0.076687,-0.177631,0.016628,0.311015,-0.490660,1.071156,0.483891,1.806661
310.000000,0.000000,0.000000,1.000000,0.079562,-0.103251,0.897707,-0.245895,-0.373130,1.511392,-0.299579,-0.179797,0.031147,-0.050375,0.439381,-0.559358,1.070822,0.367099,1.733476
311.000000,0.000000,0.000000,1.000000,0.092214,-0.115590,0.883480,-0.315378,-0.133144,1.575794,-0.162508,-0.332350,0.351417,-0.145999,0.337880,-0.282800,0.919254,0.396441,1.517812
312.000000,0.000000,0.000000,1.000000,0.092439,-0.131439,0.827188,-0.297004,-0.458859,1.529250,0.029178,-0.454612,0.514346,-0.055072,0.230482,0.033887,0.616349,0.063598,1.369171
313.000000,0.000000,0.000000,1.000000,0.091465,-0.112856,0.814149,-0.161201,-0.011294,1.098933,-0.177334,-0.459031,1.309535,-0.288455,0.262066,0.351662,0.868925,0.009556,1.608241
314.000000,0.000000,0.000000,1.000000,0.075693,-0.091494,0.839747,-0.331938,-0.081183,0.983291,-0.236293,-0.545369,1.475826,-0.199985,0.075286,0.658262,0.550508,-0.000094,1.179007
315.000000,0.000000,0.000000,1.000000,0.047353,-0.088637,0.756235,-0.319222,-0.393055,1.260149,0.302525,-0.596982,1.311969,0.024013,0.039429,1.012926,0.083595,-0.028506,0.626421
316.000000,0.000000,0.000000,1.000000,0.019387,-0.071411,0.648352,0.093953,-0.174407,0.471782,0.327920,-0.710529,1.747362,-0.235596,0.006104,1.164263,0.001106,-0.117880,0.307515
317.000000,0.000000,0.000000,1.000000,-0.014964,-0.053204,0.663940,0.206811,-0.138632,-0.104130,0.224640,-0.681806,1.934564,0.037993,-0.323438,1.246458,0.036754,0.087754,-0.302368
318.000000,0.000000,0.000000,1.000000,-0.023896,-0.039403,0.648365,0.062104,0.144991,-0.186767,0.421297,-0.235721,2.128671,-0.277110,-0.205140,1.735450,-0.204406,0.359060,-0.680224
319.000000,0.000000,0.000000,1.000000,-0.020680,-0.035053,0.684320,0.193991,0.347006,-0.384032,0.541028,-0.150181,1.897273,-0.109974,-0.215542,1.699657,-0.204721,0.361355,-0.507406
320.000000,0.000000,0.000000,1.000000,-0.019039,-0.033190,0.821441,0.156869,0.287887,-0.507107,0.270605,-0.119043,2.041120,-0.159413,-0.468738,1.721154,-0.170816,0.435622,-0.465318
321.000000,0.000000,0.000000,1.000000,-0.007232,-0.026321,0.743013,0.177267,0.551647,-0.433095,0.717709,-0.108658,1.927311,-0.852691,-0.003221,1.620184,-0.312672,0.311669,-0.347548
322.000000,0.000000,0.000000,1.000000,-0.005460,-0.018874,0.651814,0.178294,0.458183,-0.368016,0.990174,-0.485456,1.955896,-0.906156,-0.073085,1.575449,-0.246305,0.297362,-0.294152
323.000000,0.000000,0.000000,1.000000,-0.014471,-0.006988,0.676938,0.165106,0.360278,-0.353729,0.437868,-0.547174,2.096971,-0.738143,-0.346162,1.421057,-0.222458,0.319735,-0.530867
324.000000,0.000000,0.000000,1.000000,-0.004703,-0.007119,0.712044,0.333510,0.585224,-0.300912,0.499869,-0.172457,2.029685,-0.688258,-0.285972,1.910461,-0.241852,0.375552,-0.337974
325.000000,0.000000,0.000000,1.000000,-0.008640,0.003336,0.681607,0.146714,0.414784,-0.070320,0.768552,-0.393540,2.070628,-0.678113,-0.322332,1.522155,-0.322430,0.117859,-0.155962
326.000000,0.000000,0.000000,1.000000,-0.008732,0.008112,0.658786,0.200593,0.328979,0.153526,0.854478,-0.309696,2.031913,-0.529794,-0.280451,1.666275,-0.393097,-0.054095,0.098069
327.000000,0.000000,0.000000,1.000000,0.000113,0.011751,0.626801,0.370316,0.279032,0.410519,0.554067,-0.111989,2.006581,-0.909718,-0.104161,1.766785,-0.236248,-0.154148,0.252466
328.000000,0.000000,0.000000,1.000000,0.008114,0.014619,0.699768,0.353112,0.110900,0.646423,0.342146,0.215758,2.017265,-0.400746,-0.188354,1.542435,-0.262817,-0.291620,0.342271
329.000000,0.000000,0.000000,1.000000,0.012611,0.016744,0.779424,0.159240,0.058220,0.899190,0.295576,0.128223,2.017067,-0.278840,-0.211643,1.416315,-0.182320,-0.458376,0.728946
330.000000,0.000000,0.000000,1.000000,0.012301,0.016925,0.753576,-0.006407,-0.060377,1.138767,0.394277,0.170578,1.881838,-0.020007,-0.259620,1.288539,-0.177451,-0.455954,1.068213
331.000000,0.000000,0.000000,1.000000,0.026271,0.002666,0.557926,0.134018,-0.077908,1.454995,0.256643,0.284650,0.994346,0.018445,-0.166087,1.281708,-0.216413,-0.170145,1.342264
332.000000,0.000000,0.000000,1.000000,0.026609,-0.007407,0.590227,-0.554610,-0.649791,1.483790,0.010908,0.418642,0.877302,0.428993,-0.330879,0.593391,0.650408,0.119081,1.443244
333.000000,0.000000,0.000000,1.000000,0.029888,-0.013072,0.598726,-0.816716,-0.739493,1.524270,-0.091193,0.516026,0.324480,0.317761,-0.037988,0.093609,0.780341,0.437150,1.638171
334.000000,0.000000,0.000000,1.000000,0.033158,-0.021158,0.643199,-0.851448,-0.858516,1.600196,-0.094686,0.479156,-0.072888,0.208065,0.159285,-0.232761,1.000856,0.720593,1.781534
335.000000,0.000000,0.000000,1.000000,0.031639,-0.026741,0.634228,-0.705130,-0.718815,1.620630,-0.060530,0.259230,-0.442598,0.233435,0.279237,-0.426043,0.731746,0.416339,1.736093
336.000000,0.000000,0.000000,1.000000,0.030380,-0.032788,0.599883,-0.542499,-0.622665,1.627798,-0.098291,0.089792,-0.495688,0.233304,0.343975,-0.438056,0.516209,0.258642,1.657750
337.000000,0.000000,0.000000,1.000000,0.036701,-0.042114,0.594254,-0.402675,-0.485048,1.707710,-0.132813,0.047000,-0.368386,0.206334,0.362603,-0.361760,0.719453,0.373382,1.710607
338.000000,0.000000,0.000000,1.000000,0.047435,-0.053497,0.568724,-0.228397,-0.269814,1.831939,-0.242813,-0.091578,-0.320675,0.087394,0.393634,-0.487392,0.857400,0.415857,1.714937
339.000000,0.000000,0.000000,1.000000,0.055846,-0.067074,0.626704,-0.501022,-0.509541,1.829323,-0.317512,0.009530,-0.057000,0.086811,0.273996,-0.392491,1.064029,0.398593,1.771691
340.000000,0.000000,0.000000,1.000000,0.067605,-0.078383,0.684827,-0.470317,-0.433651,1.687096,-0.278180,-0.009849,0.286628,0.004276,0.335291,-0.421836,1.209208,0.409821,1.781994
341.000000,0.000000,0.000000,1.000000,0.068490,-0.092348,0.636335,-0.287358,-0.478932,1.655167,-0.282676,-0.217913,0.324595,0.005752,0.422821,-0.406087,0.718515,0.049486,1.459295
342.000000,0.000000,0.000000,1.000000,0.078421,-0.099227,0.559667,-0.341341,-0.170936,1.632364,-0.101100,-0.204192,0.508534,0.068105,0.380244,0.144027,0.529627,0.167417,1.648421
343.000000,0.000000,0.000000,1.000000,0.078740,-0.087963,0.638672,-0.452936,-0.252344,1.208184,-0.232980,-0.257348,1.110098,-0.132769,0.041661,0.474544,0.950070,0.313743,1.582819
344.000000,0.000000,0.000000,1.000000,0.067143,-0.081018,0.575605,-0.091455,-0.278057,1.286936,-0.130157,-0.507021,0.982195,-0.211842,0.081062,0.705765,0.545486,0.095852,1.159817
345.000000,0.000000,0.000000,1.000000,0.044531,-0.077308,0.573006,-0.339282,-0.497882,1.089336,0.145132,-0.413076,1.329040,-0.135261,-0.173160,1.155431,0.325511,0.039206,0.741002
346.000000,0.000000,0.000000,1.000000,0.030137,-0.068696,0.566358,-0.014786,-0.234090,0.521642,0.209814,-0.299186,1.752843,-0.089528,-0.080107,1.282837,0.049312,0.106241,0.294070
347.000000,0.000000,0.000000,1.000000,0.014727,-0.056097,0.532385,0.156490,-0.057768,0.060414,0.322092,-0.394081,1.830077,-0.164036,-0.150030,1.372180,-0.059666,0.185836,-0.110227
348.000000,0.000000,0.000000,1.000000,-0.001436,-0.039987,0.476338,0.200195,0.099600,-0.257885,0.577002,-0.578650,2.015967,-0.171053,-0.194103,1.488025,-0.173917,0.267132,-0.381646
349.000000,0.000000,0.000000,1.000000,-0.004071,-0.033180,0.521856,0.081119,0.132391,-0.320385,0.310678,-0.263526,2.027773,-0.336677,-0.232154,1.727080,-0.140797,0.471788,-0.544263
350.000000,0.000000,0.000000,1.000000,-0.008820,-0.024196,0.594478,0.094807,0.090122,-0.393161,0.256916,-0.270566,2.036043,-0.504749,-0.343942,1.491403,-0.039279,0.496913,-0.552070
351.000000,-0.500000,0.000000,0.000000,-0.007088,-0.014425,0.519466,0.152053,0.264446,-0.353322,0.674295,-0.486092,1.991748,-0.850779,0.004840,1.597442,-0.207172,0.420368,-0.464918
352.000000,-0.500000,0.000000,0.000000,-0.004783,-0.014776,0.599519,0.131825,0.220966,-0.350203,0.433956,-0.325682,2.010072,-0.370017,-0.259628,1.756264,-0.222426,0.535747,-0.555842
353.000000,-0.500000,0.000000,0.000000,-0.020203,-0.000976,0.575115,0.178030,0.485265,-0.384292,0.656183,-0.986027,2.001878,-0.664218,-0.556734,1.295957,-0.240304,0.632585,-0.464419
354.000000,-0.500000,0.000000,0.000000,-0.038124,0.014699,0.487139,0.188195,0.659441,-0.232378,0.815245,-1.261645,2.012849,-0.897612,-0.558442,1.402160,-0.295478,0.665430,-0.306822
355.000000,-0.500000,0.000000,0.000000,-0.065985,0.035171,0.506172,0.138608,0.396882,0.048868,0.343823,-1.164582,2.084955,-0.682979,-0.710913,1.153697,-0.233649,0.647082,-0.397217
356.000000,-0.500000,0.000000,0.000000,-0.077523,0.051124,0.485899,0.272337,0.554937,0.201858,0.544538,-0.929597,2.130792,-0.792417,-0.472567,1.522110,-0.240298,0.692571,-0.063312
357.000000,-0.500000,0.000000,0.000000,-0.080503,0.055166,0.455000,0.447873,0.705190,0.462346,0.563926,-0.701534,1.861097,-0.728445,-0.486902,1.780606,-0.280648,0.569102,0.123722
358.000000,-0.500000,0.000000,0.000000,-0.086120,0.057235,0.529011,0.432973,0.517738,0.744449,0.364231,-0.543869,1.859044,-0.407475,-0.692927,1.714894,-0.201127,0.618644,0.264979
359.000000,-0.500000,0.000000,0.000000,-0.111958,0.084045,0.547238,-0.115075,0.045906,1.039050,0.387191,-0.788135,2.130562,-0.254817,-0.581111,0.881155,-0.239345,0.014468,0.597550
360.000000,-0.500000,0.000000,0.000000,-0.139418,0.080349,0.540011,-0.307754,-0.575373,1.480979,0.300952,-0.621219,1.837612,-0.250300,-0.504778,0.842091,-0.112877,-0.266859,0.971292
361.000000,-0.500000,0.000000,0.000000,-0.154185,0.089072,0.444365,-0.389324,-0.562462,1.355164,0.414187,-0.358259,1.570086,-0.018881,-0.412002,0.784111,-0.000448,-0.436532,1.239477
362.000000,-0.500000,0.000000,0.000000,-0.160678,0.079578,0.486497,-0.555968,-0.988075,1.529024,-0.019104,0.086819,1.208355,0.216984,-0.511143,0.676338,0.502034,-0.181033,1.336808
363.000000,-0.500000,0.000000,0.000000,-0.169991,0.065940,0.441931,-0.648614,-1.458810,1.705060,-0.050869,0.237691,0.401290,0.211450,0.010731,0.104246,0.630125,-0.346093,1.332440
364.000000,-0.500000,0.000000,0.000000,-0.189447,0.045803,0.385096,-0.423214,-1.805814,1.908134,-0.090446,0.467036,0.100059,0.181701,0.280214,-0.252157,0.575031,-0.585065,1.253262
365.000000,-0.500000,0.000000,0.000000,-0.215629,0.024785,0.456093,-0.571029,-1.943537,1.767806,-0.021727,0.612758,0.182473,0.196522,0.366715,-0.375886,0.824558,-0.449854,1.258372
366.000000,-0.500000,0.000000,0.000000,-0.233163,0.011353,0.422359,-0.227936,-1.536251,1.778070,-0.174992,0.640657,-0.078264,0.111564,0.815784,-0.461547,0.621249,-0.453669,1.472009
367.000000,-0.500000,0.000000,0.000000,-0.245364,-0.001839,0.447108,-0.197675,-1.204853,1.761824,-0.221395,0.628300,-0.115949,0.090704,0.923668,-0.435697,0.852246,-0.131768,1.496875
368.000000,-0.500000,0.000000,0.000000,-0.263707,-0.015188,0.538046,-0.501369,-1.466482,1.799347,-0.368113,0.817931,-0.166276,0.009761,1.122570,-0.483369,1.067122,-0.207564,1.517116
369.000000,-0.500000,0.000000,0.000000,-0.285609,-0.026897,0.606977,-0.383370,-1.351449,1.687820,-0.251205,0.614225,-0.021629,-0.036051,1.124064,-0.603127,1.039225,-0.206588,1.388823
370.000000,-0.500000,0.000000,0.000000,-0.300563,-0.033945,0.546910,-0.211160,-1.144456,1.809787,-0.352310,0.757591,-0.020073,-0.068844,1.222938,-0.330024,0.569947,-0.435695,1.587361
371.000000,-0.500000,0.000000,0.000000,-0.320050,-0.044179,0.483618,-0.008326,-1.201646,1.843556,-0.299764,0.518388,0.142397,-0.090163,1.079411,-0.211934,0.679220,-0.395506,1.517417
372.000000,-0.500000,0.000000,0.000000,-0.341257,-0.057854,0.440710,-0.120875,-1.185288,1.858468,-0.249445,0.350749,0.325083,-0.046091,0.914928,0.129419,0.658195,-0.376525,1.298825
373.000000,-0.500000,0.000000,0.000000,-0.363646,-0.070341,0.475229,-0.494484,-1.437733,1.855804,0.024890,0.284683,0.721785,-0.084849,0.623603,0.484403,0.805869,-0.204379,1.360342
374.000000,-0.500000,0.000000,0.000000,-0.380904,-0.072733,0.484650,-0.302613,-1.206311,1.707053,0.001520,0.200847,0.987672,-0.062649,0.453278,0.855307,0.775141,-0.208703,1.191003
375.000000,-0.500000,0.000000,0.000000,-0.391654,-0.070792,0.522011,-0.436282,-1.180315,1.447365,0.316315,0.047772,1.210176,0.065256,0.151355,1.236871,0.376992,-0.236146,0.828467
376.000000,-0.500000,0.000000,0.000000,-0.365410,-0.074687,0.506496,-0.050325,-0.839799,0.787199,0.344667,-0.095197,1.327046,-0.216589,-0.109211,1.539377,0.118813,-0.110800,0.581723
377.000000,-0.500000,0.000000,0.000000,-0.337180,-0.074174,0.480583,0.209369,-0.459107,0.203582,0.582821,-0.524574,1.796431,-0.277073,-0.264492,1.590507,-0.061520,0.048124,0.002408
378.000000,-0.500000,0.000000,0.000000,-0.328276,-0.060915,0.472543,0.208078,-0.241637,-0.105807,0.436728,-0.774059,2.149915,-0.476347,-0.455272,1.372198,-0.160472,0.246655,-0.636765
379.000000,-0.500000,0.000000,0.000000,-0.324099,-0.051178,0.471543,0.215982,-0.005370,-0.324186,0.775003,-0.689766,2.116522,-0.343472,-0.484728,1.521662,-0.362223,0.447847,-0.885463
380.000000,-0.500000,0.000000,0.000000,-0.323526,-0.043284,0.466138,0.267567,0.170346,-0.556905,0.712024,-0.571184,1.978661,-0.645693,-0.505362,1.548120,-0.251000,0.582013,-0.723318
381.000000,-0.500000,0.000000,0.000000,-0.324790,-0.034487,0.399444,0.258292,0.443886,-0.538888,0.886527,-0.556463,1.922633,-0.803729,-0.306506,1.479232,-0.372904,0.725994,-0.723684
382.000000,-0.500000,0.000000,0.000000,-0.332488,-0.020736,0.365060,0.241939,0.560520,-0.677301,0.880075,-0.503353,2.152463,-0.877845,-0.351510,1.355225,-0.310280,0.781123,-0.573150
383.000000,-0.500000,0.000000,0.000000,-0.349531,-0.008804,0.319170,0.198739,0.674331,-0.633609,0.897084,-0.832887,2.039360,-0.919074,-0.535107,1.293761,-0.242717,0.899577,-0.440596
384.000000,-0.500000,0.000000,0.000000,-0.366718,0.000191,0.343549,0.169518,0.673409,-0.567434,0.611283,-0.661655,2.103457,-0.831399,-0.685413,1.361708,-0.116063,0.974382,-0.393368
385.000000,-0.500000,0.000000,0.000000,-0.376897,-0.000001,0.327510,0.257390,0.944987,-0.302852,0.826213,-0.770293,1.997496,-0.662025,-0.667366,1.689086,-0.193145,1.055504,-0.039697
386.000000,-0.500000,0.000000,0.000000,-0.387330,-0.000358,0.313984,0.168552,0.877629,-0.136314,0.796476,-0.678284,2.020670,-0.418148,-0.507028,1.628187,-0.270884,0.862518,0.210168
387.000000,-0.500000,0.000000,0.000000,-0.401374,-0.003764,0.379429,0.325933,0.683036,0.292728,0.368047,-0.584076,2.096002,-0.382553,-0.681755,1.682339,-0.184492,0.685722,0.207665
388.000000,-0.500000,0.000000,0.000000,-0.406967,-0.006976,0.368372,0.280324,0.787603,0.664855,0.686476,-0.615678,1.972859,-0.406560,-0.522478,1.644632,-0.159252,0.496234,0.886326
389.000000,-0.500000,0.000000,0.000000,-0.405110,0.011186,0.365182,0.273883,0.473657,0.866245,0.357196,-0.508441,2.095133,-0.240408,-0.573297,1.477948,-0.147965,0.271652,1.150663
390.000000,-0.500000,0.000000,0.000000,-0.393411,0.043136,0.356874,0.033187,0.127727,1.224845,-0.027598,-0.346815,2.007672,-0.410826,-0.578581,1.244424,0.024264,0.151319,1.140569
391.000000,-0.500000,0.000000,0.000000,-0.366550,0.049616,0.304170,0.252230,-0.092203,1.555682,-0.281833,-0.225212,1.743879,-0.323411,-0.676290,1.259119,0.170566,0.187628,1.288747
392.000000,-0.500000,0.000000,0.000000,-0.336722,0.053516,0.391815,-0.364026,-0.680186,1.650628,-0.483523,0.030653,1.536864,0.139964,-0.806415,0.832630,0.705143,0.077055,1.514927
393.000000,-0.500000,0.000000,0.000000,-0.309170,0.061430,0.362585,-0.353521,-1.237331,1.582003,-0.374211,0.293572,0.829853,0.326373,-0.290111,0.078507,0.532472,-0.322164,1.700272
394.000000,-0.500000,0.000000,0.000000,-0.289908,0.060957,0.360876,-0.436007,-1.407098,1.567257,-0.351084,0.503575,0.283595,0.293124,0.062248,-0.147301,0.619350,-0.234833,1.644100
395.000000,-0.500000,0.000000,0.000000,-0.286381,0.051708,0.353195,-0.487936,-1.151813,1.709832,-0.215986,0.407328,0.139871,0.216636,0.376005,-0.483634,0.677867,-0.095189,1.397511
396.000000,-0.500000,0.000000,0.000000,-0.292657,0.038862,0.421488,-0.610070,-1.329925,1.693082,-0.236481,0.679754,-0.341598,0.129969,0.810196,-0.630536,0.936427,0.011137,1.476388
397.000000,-0.500000,0.000000,0.000000,-0.301004,0.028072,0.456781,-0.439022,-1.096816,1.816996,-0.207982,0.840435,-0.337884,0.001571,0.990593,-0.554185,0.934768,-0.016067,1.659269
398.000000,-0.500000,0.000000,0.000000,-0.316940,0.013042,0.407275,0.096295,-0.865309,1.915550,-0.255276,0.517249,-0.308569,-0.070887,1.035427,-0.584694,0.754231,-0.042592,1.442763
399.000000,-0.500000,0.000000,0.000000,-0.325989,0.003660,0.379146,-0.095706,-0.793023,1.814899,-0.339405,0.609672,-0.044119,-0.109263,1.052305,-0.493417,0.685374,-0.040542,1.621320
400.000000,-0.500000,0.000000,0.000000,-0.336585,-0.008248,0.453535,-0.483472,-0.833397,1.739524,-0.250958,0.527292,0.093151,-0.004314,0.792667,-0.348815,0.953795,0.052734,1.501829
401.000000,-0.500000,0.000000,0.000000,-0.349394,-0.016048,0.434667,-0.340329,-1.091410,1.797907,-0.156024,0.565134,0.320942,-0.011912,0.958658,-0.114586,0.700426,-0.240181,1.590724
402.000000,-0.500000,0.000000,0.000000,-0.362286,-0.019517,0.355901,-0.195173,-1.118129,1.696730,-0.277550,0.500932,0.305016,-0.082576,1.077640,0.093970,0.521190,-0.413632,1.588091
403.000000,-0.500000,0.000000,0.000000,-0.378712,-0.027328,0.322789,-0.204511,-1.183127,1.792458,-0.127301,0.385306,0.642744,0.043980,0.754306,0.365786,0.615871,-0.345074,1.528582
404.000000,-0.500000,0.000000,0.000000,-0.392705,-0.025542,0.372822,-0.296625,-1.165503,1.534762,-0.074016,0.188572,0.990285,-0.044771,0.272964,0.853810,0.782102,-0.152849,1.211370
405.000000,-0.500000,0.000000,0.000000,-0.394609,-0.026085,0.371751,-0.188688,-0.992871,1.458288,0.241192,-0.016616,1.247952,-0.115165,0.079510,1.128917,0.352535,-0.271432,0.981968
406.000000,-0.500000,0.000000,0.000000,-0.368259,-0.037319,0.453255,-0.073426,-0.809041,0.790211,0.538071,0.017301,1.433397,-0.068052,-0.329329,1.480251,0.143358,-0.103368,0.374999
407.000000,-0.500000,0.000000,0.000000,-0.336233,-0.037304,0.358299,0.199899,-0.401710,0.434246,0.876252,-0.449324,1.711612,-0.486322,-0.193721,1.519085,-0.278193,-0.014038,0.022449
408.000000,-0.500000,0.000000,0.000000,-0.314442,-0.036794,0.250743,0.252611,-0.145366,-0.035951,1.014354,-0.953728,1.707379,-0.663979,-0.311134,1.614856,-0.303880,0.386481,-0.494227
409.000000,-0.500000,0.000000,0.000000,-0.304938,-0.025542,0.199479,0.212805,0.068162,-0.313431,0.853870,-0.772527,2.035735,-0.743181,-0.278309,1.484084,-0.287726,0.476393,-0.699130
410.000000,-0.500000,0.000000,0.000000,-0.307090,-0.013854,0.174828,0.216882,0.290763,-0.616939,0.809278,-0.607255,1.924224,-0.663298,-0.335416,1.256805,-0.368384,0.704428,-1.032976
